name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,42,385583059,,house,,,,"POLYGON ((55.2885776 25.2001408, 55.2885535 25.2001274, 55.288469 25.2002269, 55.2883566 25.2002394, 55.2883812 25.2003826, 55.288462 25.2003712, 55.288481 25.2003465, 55.2885119 25.2003641, 55.288528 25.2003446, 55.288583 25.2003786, 55.2885984 25.2003628, 55.2886514 25.200375, 55.2887117 25.2003659, 55.2887627 25.2003319, 55.2887922 25.2003519, 55.2888934 25.2002288, 55.2888371 25.2001954, 55.2888505 25.2001766, 55.2887392 25.2001026, 55.2887238 25.2001189, 55.2886836 25.200089, 55.2886734 25.2000122, 55.2885776 25.2000176, 55.2885836 25.2000928, 55.2886064 25.2001117, 55.2885776 25.2001408))",POINT (55.28862762246269 25.20023555076292),,1
,43,385584668,,house,,,,"POLYGON ((55.2851519 25.2008433, 55.2851414 25.2007719, 55.2851098 25.2007757, 55.2850944 25.2006705, 55.2849425 25.2006887, 55.2849495 25.2007364, 55.2849383 25.2007378, 55.2849488 25.2008093, 55.2849848 25.200805, 55.2849932 25.2008623, 55.2851519 25.2008433))",POINT (55.28503970076562 25.200767968523902),,1
,44,385584670,,house,,,,"POLYGON ((55.2853582 25.2013631, 55.2851912 25.201251, 55.2851325 25.2012617, 55.2850211 25.2013886, 55.2850185 25.2014194, 55.285137 25.2014821, 55.2851598 25.2014521, 55.2852097 25.2014786, 55.2852364 25.2014409, 55.28527 25.201457, 55.2853582 25.2013631))",POINT (55.28518017025269 25.201371559455506),,1
,45,385584671,,yes,,,,"POLYGON ((55.285372 25.2013021, 55.2852682 25.2012392, 55.2852625 25.2012136, 55.2852808 25.2011875, 55.2853268 25.2011909, 55.2853439 25.2011627, 55.2853778 25.2011595, 55.2854075 25.2011753, 55.2854421 25.2011643, 55.2854711 25.2011799, 55.2854736 25.2012086, 55.2854047 25.201298, 55.285372 25.2013021))",POINT (55.28537236684853 25.201224914159408),,1
,46,385584674,,yes,,,,"POLYGON ((55.286374 25.2017813, 55.2863625 25.2017034, 55.2863064 25.2017102, 55.2863032 25.2016883, 55.2862151 25.201699, 55.2862184 25.2017209, 55.2861804 25.2017255, 55.2861925 25.2018065, 55.2862535 25.2017991, 55.2862552 25.2018107, 55.2863165 25.2018033, 55.2863143 25.2017886, 55.286374 25.2017813))",POINT (55.28627518876103 25.20175088078566),,1
,47,385584676,,house,,,,"POLYGON ((55.287261 25.2011989, 55.2872277 25.2010257, 55.2870128 25.2010595, 55.2870181 25.2010873, 55.2869681 25.2010951, 55.2869751 25.2011318, 55.2869469 25.2011362, 55.2869592 25.2012006, 55.2869838 25.2011967, 55.2869924 25.2012412, 55.287261 25.2011989))",POINT (55.28710940614558 25.201136412163002),,1
,48,385584822,,house,,,,"POLYGON ((55.2880459 25.2014792, 55.2880338 25.2013567, 55.2880599 25.2013542, 55.2880526 25.2012893, 55.2880197 25.2012924, 55.2880123 25.2012311, 55.287779 25.2012541, 55.2877884 25.2013354, 55.2878091 25.2013342, 55.2878165 25.2014495, 55.2878353 25.2014671, 55.2879272 25.2014598, 55.2879312 25.2014914, 55.2880459 25.2014792))",POINT (55.28792472082472 25.2013561078729),,1
,49,385585855,,house,,,,"POLYGON ((55.2833522 25.2003568, 55.2832711 25.2002328, 55.2834233 25.2001513, 55.2835044 25.2002753, 55.2833522 25.2003568))",POINT (55.283387749999996 25.20025405),,1
,50,385585857,,house,,,,"POLYGON ((55.2829432 25.2005919, 55.2828692 25.2004869, 55.2830163 25.2004021, 55.2830903 25.2005071, 55.2829432 25.2005919))",POINT (55.28297975 25.200497000000002),,1
,51,385585859,,house,,,,"POLYGON ((55.2824996 25.2007707, 55.2824311 25.2006694, 55.28258 25.200587, 55.2826484 25.2006883, 55.2824996 25.2007707))",POINT (55.28253976727786 25.200678848603552),,1
,52,385585868,,house,,,,"POLYGON ((55.2844038 25.2007541, 55.2843501 25.2007605, 55.2843527 25.2007782, 55.2842643 25.2007888, 55.284241 25.2006294, 55.284383 25.2006124, 55.2844038 25.2007541))",POINT (55.284321284059146 25.200697730847274),,1
,53,385585870,,house,,,,"POLYGON ((55.2840275 25.2014745, 55.2842015 25.2014533, 55.2841915 25.2013864, 55.284221 25.2013828, 55.2842149 25.2013414, 55.2841739 25.2013464, 55.2841668 25.2012988, 55.2840042 25.2013187, 55.2840275 25.2014745))",POINT (55.284105841386506 25.201386254205254),,1
,54,385585872,,house,,,,"POLYGON ((55.2839616 25.2010442, 55.2841384 25.2010239, 55.2841168 25.2008702, 55.2839401 25.2008905, 55.2839616 25.2010442))",POINT (55.28403922708312 25.200957207007335),,1
,55,385585874,,house,,,,"POLYGON ((55.2838916 25.2006268, 55.2840581 25.2006074, 55.2840535 25.2005749, 55.284083 25.2005715, 55.2840752 25.2005168, 55.2840526 25.2005194, 55.2840456 25.2004703, 55.283997 25.200476, 55.2839935 25.2004519, 55.2838687 25.2004665, 55.2838916 25.2006268))",POINT (55.28396840812114 25.20053967608405),,1
,56,385585876,,house,,,,"POLYGON ((55.2835277 25.2008862, 55.2835093 25.2007227, 55.283326 25.2007397, 55.2833405 25.2008688, 55.2833636 25.2008667, 55.2833663 25.2008908, 55.2834015 25.2008875, 55.2834027 25.2008977, 55.2835277 25.2008862))",POINT (55.28342937789433 25.200809931282347),,1
,57,385585879,,house,,,,"POLYGON ((55.2831466 25.201473, 55.2831196 25.2013013, 55.2832891 25.2012794, 55.2833163 25.2014515, 55.2832485 25.2014602, 55.2832426 25.2014225, 55.2832134 25.2014263, 55.2832192 25.2014636, 55.2831466 25.201473))",POINT (55.283217440505496 25.20137367914634),,1
,58,385585880,,house,,,,"POLYGON ((55.2829174 25.2015867, 55.2828897 25.2014122, 55.2830644 25.2013895, 55.2830921 25.201564, 55.2830727 25.2015665, 55.2829174 25.2015867))",POINT (55.282990897870675 25.20148809508216),,1
,59,385587603,,house,,,,"POLYGON ((55.2859697 25.2029935, 55.2859406 25.2028248, 55.2862013 25.202788, 55.2862304 25.2029567, 55.2859697 25.2029935))",POINT (55.286085500000006 25.20289075),,1
,60,385587605,,house,,,,"POLYGON ((55.2868073 25.2028743, 55.286779 25.2027055, 55.2870336 25.2026705, 55.2870408 25.2027138, 55.2870619 25.2028394, 55.287045 25.2028417, 55.2868073 25.2028743))",POINT (55.28692044645101 25.20277242189222),,1
,61,385587609,,house,,,,"POLYGON ((55.2870819 25.2023975, 55.287055 25.2022242, 55.2873403 25.2021879, 55.2873498 25.2022493, 55.2873672 25.2023613, 55.2873466 25.2023639, 55.2870819 25.2023975))",POINT (55.28721110510674 25.202292720484273),,1
,62,385587611,,house,,,,"POLYGON ((55.2860429 25.2034227, 55.2860144 25.2032488, 55.2862841 25.2032127, 55.2863125 25.2033866, 55.2860429 25.2034227))",POINT (55.28616347244678 25.20331769496757),,1
,63,385587614,,house,,,,"POLYGON ((55.2872457 25.2032589, 55.2872168 25.2030875, 55.287471 25.2030523, 55.2874999 25.2032238, 55.2872457 25.2032589))",POINT (55.28735836191792 25.20315562240461),,1
,64,385587615,,house,,,,"POLYGON ((55.2877222 25.2031896, 55.2876878 25.2030184, 55.2879655 25.2029775, 55.2879962 25.2031485, 55.2878797 25.2031676, 55.2878548 25.2031705, 55.2878314 25.2031732, 55.2877222 25.2031896))",POINT (55.28784295720417 25.203083547538462),,1
,65,385587617,,house,,,,"POLYGON ((55.2864742 25.2038011, 55.2864532 25.2036336, 55.2865773 25.2036208, 55.2866499 25.2036134, 55.2867136 25.2036069, 55.2867346 25.2037744, 55.286595 25.2037887, 55.2865031 25.2037981, 55.2864742 25.2038011))",POINT (55.28659389979195 25.203703974319403),,1
,66,385587619,,house,,,,"POLYGON ((55.2873077 25.2036915, 55.287295 25.2036042, 55.2872738 25.2036067, 55.2872643 25.203542, 55.2872838 25.2035397, 55.2872803 25.2035156, 55.2875237 25.2034864, 55.2875474 25.2034836, 55.2875495 25.2034974, 55.2875732 25.2036596, 55.2874246 25.2036775, 55.2873348 25.2036882, 55.2873077 25.2036915))",POINT (55.28742326147111 25.20358705669251),,1
,67,385688480,,yes,,,,"POLYGON ((55.2882142 25.2024239, 55.2883702 25.2024028, 55.2883586 25.2023326, 55.2882026 25.2023536, 55.2882142 25.2024239))",POINT (55.288286381998084 25.20237822804876),,1
,68,385688484,,house,,,,"POLYGON ((55.2886834 25.2029735, 55.2886756 25.2029106, 55.2886583 25.2029123, 55.2886505 25.2028493, 55.2886663 25.2028477, 55.2886565 25.2027674, 55.2887196 25.202761, 55.2888891 25.202744, 55.2888981 25.2028181, 55.2888517 25.2028227, 55.2888581 25.2028746, 55.2888893 25.2028715, 55.2889006 25.2029635, 55.2888495 25.2029686, 55.2888481 25.202957, 55.2886834 25.2029735))",POINT (55.28877616006852 25.202859701701463),,1
,69,385691402,,yes,,,,"POLYGON ((55.2849401 25.2044262, 55.2853129 25.2043774, 55.2852945 25.2042617, 55.285008 25.2042993, 55.2850065 25.2042898, 55.2849201 25.2043011, 55.2849401 25.2044262))",POINT (55.285114445345435 25.204343158165166),,1
,70,385691406,,yes,,,,"POLYGON ((55.2856428 25.2036091, 55.2857391 25.2035987, 55.2857649 25.2035959, 55.2857484 25.2034707, 55.2856263 25.2034839, 55.2856428 25.2036091))",POINT (55.28569560085131 25.20353990261071),,1
,71,385691409,,house,,,,"POLYGON ((55.284726 25.2046198, 55.2847118 25.2045288, 55.2849131 25.204503, 55.2849274 25.2045941, 55.284893 25.2045985, 55.28489 25.2045793, 55.2847706 25.2045946, 55.2847736 25.2046137, 55.284726 25.2046198))",POINT (55.28481785457168 25.204556420095752),,1
,72,385691412,,house,,,,"POLYGON ((55.2852218 25.2045629, 55.2852091 25.2044698, 55.2854118 25.2044471, 55.2854236 25.2045341, 55.2853755 25.2045394, 55.2853728 25.2045199, 55.2852632 25.2045322, 55.2852667 25.2045579, 55.2852218 25.2045629))",POINT (55.2853146845805 25.204498291248036),,1
,73,385691416,,house,,,,"POLYGON ((55.2857127 25.2044979, 55.2856981 25.2043958, 55.2859086 25.2043712, 55.2859216 25.2044622, 55.2858781 25.2044673, 55.2858735 25.2044354, 55.2857499 25.2044499, 55.285756 25.2044928, 55.2857127 25.2044979))",POINT (55.285806481016856 25.20442343554151),,1
,74,385691422,,house,,,,"POLYGON ((55.2824472 25.2041781, 55.282433 25.2040737, 55.282643 25.2040504, 55.2826549 25.2041383, 55.2826561 25.2041469, 55.2826051 25.2041526, 55.2826015 25.2041261, 55.2825433 25.2041326, 55.2824898 25.2041386, 55.2824945 25.2041728, 55.2824472 25.2041781))",POINT (55.282542497161664 25.204105710871634),,1
,75,385691426,,house,,,,"POLYGON ((55.2835714 25.2043712, 55.2835605 25.2042887, 55.2837189 25.2042716, 55.2837251 25.204319, 55.2836474 25.2043275, 55.2836521 25.2043625, 55.2836081 25.2043672, 55.2835714 25.2043712))",POINT (55.28363368484228 25.20431629387925),,1
,76,385691430,,house,,,,"POLYGON ((55.2829997 25.2041322, 55.2829784 25.203995, 55.2831958 25.2039675, 55.2832177 25.2041089, 55.2831825 25.2041134, 55.2831721 25.2040464, 55.2830296 25.2040644, 55.2830394 25.2041272, 55.2829997 25.2041322))",POINT (55.28309505697856 25.204034561431236),,1
,77,385691434,,house,,,,"POLYGON ((55.2835168 25.2040645, 55.2834965 25.2039227, 55.2837124 25.2038973, 55.2837216 25.2039614, 55.2837327 25.2040392, 55.2835775 25.2040574, 55.2835168 25.2040645))",POINT (55.28361461945285 25.203980925039204),,1
,78,385691438,,yes,,,,"POLYGON ((55.2818875 25.2040984, 55.2820374 25.2041148, 55.2820557 25.2039774, 55.2819057 25.2039611, 55.2818875 25.2040984))",POINT (55.281971585812606 25.20403791956009),,1
,79,385691442,,house,,,,"POLYGON ((55.2836625 25.2047059, 55.2836465 25.2046026, 55.2836689 25.2045997, 55.2837846 25.2045851, 55.2838465 25.2045773, 55.2838618 25.2046761, 55.2838475 25.2046779, 55.2838208 25.2046813, 55.2838165 25.2046535, 55.2837336 25.204664, 55.283714 25.2046665, 55.283719 25.2046987, 55.2836625 25.2047059))",POINT (55.28375100093144 25.204634499821715),,1
,80,385691446,,yes,,,,"POLYGON ((55.2829142 25.2047912, 55.2829864 25.2047829, 55.282974 25.2046948, 55.2828307 25.2047113, 55.2828414 25.2047872, 55.2828431 25.2047994, 55.2829142 25.2047912))",POINT (55.282908553680926 25.20474709560885),,1
,81,385691450,,yes,,,,"POLYGON ((55.2822394 25.204863, 55.2822521 25.2048614, 55.2824425 25.2048363, 55.2824324 25.2047734, 55.2822293 25.2048001, 55.2822394 25.204863))",POINT (55.28233588670187 25.204818219144247),,1
,82,385691454,,yes,,,,"POLYGON ((55.2828813 25.2037817, 55.2829732 25.2037717, 55.2830296 25.2037655, 55.2830152 25.2036574, 55.2828669 25.2036736, 55.2828813 25.2037817))",POINT (55.28294825233026 25.203719559489787),,1
,83,385691457,,yes,,,,"POLYGON ((55.2824496 25.2035707, 55.282587 25.2035598, 55.2825789 25.203476, 55.2825542 25.203478, 55.2825159 25.203481, 55.2824601 25.2034855, 55.2824414 25.203487, 55.2824496 25.2035707))",POINT (55.28251423343062 25.203523364118446),,1
,84,385691461,,yes,,,,"POLYGON ((55.2828414 25.2034534, 55.2828506 25.2035308, 55.2826064 25.2035545, 55.2825952 25.2034599, 55.2825602 25.2034633, 55.2825548 25.2034175, 55.2828339 25.2033904, 55.2828414 25.2034534))",POINT (55.28271369009648 25.203470947090924),,1
,85,385691467,,yes,,,,"POLYGON ((55.2835633 25.2033639, 55.2836196 25.2033564, 55.283605 25.2032667, 55.2836503 25.2032606, 55.2836811 25.2034494, 55.2835794 25.203463, 55.2835633 25.2033639))",POINT (55.283625858827364 25.203378439143314),,1
,86,385691470,,yes,,,,"POLYGON ((55.2817581 25.2020275, 55.2818764 25.2020102, 55.2818468 25.201844, 55.2817285 25.2018613, 55.2817581 25.2020275))",POINT (55.28180245000001 25.201935749999997),,1
,87,385691474,,yes,,,,"POLYGON ((55.2816607 25.2014326, 55.2818502 25.2014068, 55.2818182 25.2012145, 55.2817272 25.2012269, 55.2817363 25.2012815, 55.2816378 25.2012949, 55.2816607 25.2014326))",POINT (55.28174931569883 25.20133440110915),,1
,88,385693974,,yes,,,,"POLYGON ((55.2810995 25.2051636, 55.2815922 25.2050934, 55.2816681 25.2055285, 55.281242 25.2055893, 55.2812248 25.2054984, 55.2815642 25.20545, 55.2815298 25.205252, 55.2811291 25.2053092, 55.2810995 25.2051636))",POINT (55.28141753443753 25.20531561202763),,1
,89,385697196,,yes,,,,"POLYGON ((55.2852971 25.2048539, 55.2848867 25.2049234, 55.2849005 25.2049902, 55.2848149 25.2050047, 55.2847843 25.2048565, 55.2852803 25.2047725, 55.2852971 25.2048539))",POINT (55.28501714363955 25.204868702704893),,1
,90,385697198,,yes,,,,"POLYGON ((55.2852444 25.205026, 55.285234 25.2049636, 55.2855846 25.2049155, 55.2855951 25.2049779, 55.2852444 25.205026))",POINT (55.285414531522136 25.204970750588295),,1
,91,385697201,,yes,,,,"POLYGON ((55.2864467 25.2045022, 55.2864174 25.2045058, 55.2862926 25.204521, 55.2862508 25.2042389, 55.2864049 25.2042202, 55.2864467 25.2045022))",POINT (55.28634874748768 25.204370583925396),,1
,92,385697203,,yes,,,,"POLYGON ((55.2865305 25.2043527, 55.2865033 25.2041817, 55.2869941 25.2041177, 55.2870213 25.2042887, 55.2865305 25.2043527))",POINT (55.28676230000001 25.204235200000003),,1
,93,385697206,,yes,,,,"POLYGON ((55.2851078 25.2051488, 55.2848222 25.2051846, 55.2848113 25.2051129, 55.2850969 25.2050771, 55.2851078 25.2051488))",POINT (55.28495955 25.20513085),,1
,94,385697219,,yes,,,,"POLYGON ((55.2868504 25.205253, 55.2868169 25.205068, 55.2869256 25.2050518, 55.2869591 25.2052368, 55.2868504 25.205253))",POINT (55.286888 25.2051524),,1
,95,385697223,,yes,,,,"POLYGON ((55.2873683 25.2046201, 55.287178 25.2046434, 55.2871481 25.2044441, 55.2873384 25.2044207, 55.2873683 25.2046201))",POINT (55.28725820761843 25.204532072755875),,1
,96,385697227,,yes,,,,"POLYGON ((55.2873789 25.2058254, 55.2873657 25.2057459, 55.2873223 25.2057518, 55.287315 25.2057074, 55.2873604 25.2057012, 55.2873466 25.2056184, 55.2878816 25.2055457, 55.2878091 25.2051086, 55.2879399 25.2050908, 55.2879938 25.2054152, 55.2878944 25.2054287, 55.2879178 25.2055701, 55.2878391 25.2055808, 55.2878537 25.2056688, 55.2878266 25.2056725, 55.2878416 25.2057625, 55.2873789 25.2058254))",POINT (55.28769439645784 25.205560343742786),,1
,97,385712490,,,,garden,,"POLYGON ((55.2839384 25.2049588, 55.2818704 25.2052279, 55.2823723 25.2083593, 55.2832332 25.2082401, 55.2830886 25.2071407, 55.283087 25.2071085, 55.2830728 25.207067, 55.2831086 25.2070645, 55.2831536 25.2070614, 55.28336 25.2082173, 55.2844242 25.2080779, 55.2839384 25.2049588))",POINT (55.283148778507986 25.20663385990647),,1
,98,385729970,,yes,,,,"POLYGON ((55.2773426 25.2021634, 55.2772038 25.2022844, 55.2770403 25.2025582, 55.2769336 25.2026266, 55.276827 25.2026546, 55.2765896 25.202636, 55.2763882 25.2027428, 55.2762295 25.2024979, 55.2772131 25.2019484, 55.2773426 25.2021634))",POINT (55.276814560989195 25.202380065377),,1
,99,385729972,,yes,,,,"POLYGON ((55.2755691 25.2037026, 55.2758357 25.2036656, 55.2761054 25.203498, 55.2762285 25.2034917, 55.2763363 25.203522, 55.2765144 25.2035846, 55.2767868 25.2035441, 55.2768343 25.2038248, 55.2756183 25.2039933, 55.2755691 25.2037026))",POINT (55.27619327613235 25.203742294625716),,1
,100,388782493,,,,swimming_pool,,"POLYGON ((55.2766136 25.2031196, 55.2765762 25.2031446, 55.2765534 25.2031697, 55.2765485 25.2031903, 55.2765208 25.203205, 55.276485 25.2032021, 55.2764573 25.2031859, 55.2764345 25.2031608, 55.2764003 25.2031564, 55.2763596 25.2031608, 55.2763222 25.2031756, 55.2762847 25.2031829, 55.2762554 25.2031682, 55.2762326 25.2031652, 55.2762114 25.20318, 55.2761854 25.2032006, 55.2761609 25.2031859, 55.2761479 25.2031977, 55.2761447 25.2032227, 55.2761356 25.203234, 55.276106 25.2032187, 55.2760931 25.2032042, 55.2760987 25.2031742, 55.2761056 25.2031505, 55.2761349 25.203121, 55.2761643 25.2031036, 55.2761837 25.2031063, 55.2762033 25.203124, 55.2762293 25.2031314, 55.2762538 25.2031137, 55.2762652 25.2030916, 55.2762749 25.2030577, 55.2762945 25.20304, 55.2763336 25.2030282, 55.2763629 25.2030164, 55.2763873 25.2029914, 55.2764068 25.2029708, 55.2764443 25.2029649, 55.2764866 25.2029708, 55.2765013 25.2029914, 55.2765208 25.2030076, 55.2765501 25.2030105, 55.2765697 25.203012, 55.2765973 25.2029884, 55.2766315 25.2029796, 55.2766592 25.2029899, 55.2766804 25.2030017, 55.2767081 25.2029973, 55.2767292 25.2029826, 55.2767341 25.2029546, 55.2767227 25.202931, 55.2766983 25.2029148, 55.2766657 25.202903, 55.2766429 25.2028897, 55.2766299 25.2028632, 55.2766283 25.2028382, 55.2766527 25.2028131, 55.276682 25.2027851, 55.2767195 25.2027733, 55.2767519 25.2027594, 55.2767555 25.2027797, 55.276796 25.2029442, 55.2767993 25.2029767, 55.2768105 25.2030072, 55.2768233 25.2030461, 55.2769121 25.2031618, 55.2770202 25.2032297, 55.2770077 25.2032463, 55.2769784 25.2032713, 55.2769442 25.2032684, 55.2769116 25.2032566, 55.2768953 25.2032374, 55.2768774 25.2032065, 55.276853 25.2031829, 55.2768221 25.2031667, 55.2767765 25.2031549, 55.2767374 25.203152, 55.2766983 25.2031431, 55.276669 25.203124, 55.2766576 25.2030886, 55.2766332 25.2030975, 55.2766136 25.2031004, 55.2766136 25.2031196))",POINT (55.276578950904664 25.203065615687965),,1
,101,389970877,,industrial,,,,"POLYGON ((55.2787072 25.2021261, 55.2787604 25.2021009, 55.2787797 25.202138, 55.2787282 25.2021624, 55.2787072 25.2021261))",POINT (55.27874382004139 25.20213175105967),,1
,102,389970878,,industrial,,,,"POLYGON ((55.2787383 25.2020004, 55.2787561 25.2020276, 55.278817 25.2019948, 55.2787992 25.2019677, 55.2787383 25.2020004))",POINT (55.27877763736066 25.201997634232704),,1
,103,399862553,,yes,,,,"POLYGON ((55.2608787 25.1970526, 55.2608798 25.1970009, 55.2609314 25.1970057, 55.260936 25.1969623, 55.2610045 25.1969602, 55.261095 25.1970725, 55.2610891 25.1971567, 55.2609668 25.1971519, 55.2609663 25.1971192, 55.2609301 25.1971137, 55.2609086 25.1970907, 55.2609086 25.1970634, 55.2608787 25.1970526))",POINT (55.26099308561427 25.197062370022213),,1
,104,399863413,,yes,,,,"POLYGON ((55.2618281 25.197241, 55.2618455 25.1972593, 55.2618024 25.1972931, 55.261866 25.1973597, 55.2619635 25.1972836, 55.2619982 25.1973199, 55.2620247 25.1973476, 55.2620753 25.1973081, 55.261933 25.197159, 55.2618281 25.197241))",POINT (55.261929800586195 25.197266823622034),,1
,105,399864081,,yes,,,,"POLYGON ((55.2616038 25.1967346, 55.2617474 25.1968974, 55.2618825 25.1967998, 55.2617766 25.1966798, 55.2617972 25.1966649, 55.2617586 25.1966211, 55.2617009 25.1966627, 55.2616901 25.1966504, 55.2616471 25.1966815, 55.2616589 25.1966949, 55.2616038 25.1967346))",POINT (55.26174237542041 25.196760225645058),,1
,106,399866737,,yes,,,,"POLYGON ((55.2641939 25.1925622, 55.2645298 25.1923098, 55.2651766 25.1930143, 55.2648962 25.1932251, 55.2648408 25.1931648, 55.2647853 25.1932064, 55.2641939 25.1925622))",POINT (55.264683031038516 25.192782146959413),,1
Tiara United Tower 2,107,399867027,,yes,,,,"POLYGON ((55.2600465 25.1891232, 55.2603315 25.1889179, 55.2601096 25.1886657, 55.2598246 25.1888709, 55.2600465 25.1891232))",POINT (55.2600780477303 25.188894433122886),,1
Taj Dubai Hotel,108,399869762,,yes,,,,"POLYGON ((55.2671461 25.1925594, 55.2675675 25.1922282, 55.2674192 25.1920737, 55.2671098 25.1923169, 55.2669978 25.192405, 55.2671461 25.1925594))",POINT (55.26728265210086 25.19231655870518),,1
Executive Tower C,109,399870245,,yes,,,,"POLYGON ((55.2670044 25.1920077, 55.2670437 25.1916461, 55.266789 25.1916234, 55.2667497 25.191985, 55.2670044 25.1920077))",POINT (55.266896700000004 25.191815549999998),,1
Executive Tower F,110,399871025,,yes,,,,"POLYGON ((55.2664358 25.1911336, 55.2664567 25.1908135, 55.2660098 25.1907896, 55.2659889 25.1911098, 55.2664358 25.1911336))",POINT (55.26622278843316 25.190961623992987),,1
,111,399871451,,yes,,,,"POLYGON ((55.2646781 25.1910239, 55.2652699 25.1916479, 55.2654919 25.1914755, 55.2649001 25.1908515, 55.2646781 25.1910239))",POINT (55.26508499999999 25.1912497),,1
Executive Tower H,112,399872032,,yes,,,,"POLYGON ((55.2653604 25.1903006, 55.2654041 25.1898601, 55.265068 25.1898328, 55.2650243 25.1902734, 55.2653604 25.1903006))",POINT (55.26521419379976 25.1900667234138),,1
Executive Tower K,113,399872166,,yes,,,,"POLYGON ((55.2642484 25.1894917, 55.2642969 25.189112, 55.263944 25.1890751, 55.2638955 25.1894548, 55.2642484 25.1894917))",POINT (55.2640962 25.1892834),,1
,114,399874328,,yes,,,,"POLYGON ((55.2612441 25.187737, 55.2617728 25.1873353, 55.2618938 25.1872429, 55.2614721 25.1868046, 55.2608097 25.1872664, 55.2612441 25.187737))",POINT (55.26135260159312 25.18726553380668),,1
,115,399874655,,yes,,,,"POLYGON ((55.2603564 25.1867959, 55.2610247 25.1863447, 55.2605721 25.1858738, 55.259922 25.1863491, 55.2603564 25.1867959))",POINT (55.26047125996743 25.186338850799082),,1
The Oberoi Hotel,116,399874888,,yes,,,,"POLYGON ((55.2637943 25.1863777, 55.2643392 25.185951, 55.2643767 25.1856608, 55.2641896 25.185389, 55.2640173 25.1855067, 55.2638091 25.1854505, 55.2630996 25.1858926, 55.2633834 25.1863587, 55.2637943 25.1863777))",POINT (55.26377756470386 25.185905097831082),,1
,117,399875015,,yes,,,,"POLYGON ((55.2644171 25.1850176, 55.2651067 25.1844139, 55.2647141 25.1839876, 55.26409 25.1845235, 55.2644171 25.1850176))",POINT (55.26458442067195 25.18449044795025),,1
ذا سيتاديل,118,399875463,,commercial,,,,"POLYGON ((55.2610461 25.1839414, 55.261211 25.1838853, 55.2609653 25.1832934, 55.2603874 25.1834898, 55.2603565 25.1835493, 55.2605716 25.1840673, 55.2606229 25.1840852, 55.2607178 25.184053, 55.2607764 25.184092, 55.2608469 25.1841081, 55.2609189 25.1840989, 55.2609695 25.1840748, 55.2610098 25.1840381, 55.2610361 25.1839923, 55.2610461 25.1839414))",POINT (55.26078359009618 25.18371590186149),,1
Sobh Ivory 1 Tower,119,399885433,,commercial,,,,"POLYGON ((55.2714591 25.1795919, 55.2715695 25.1795104, 55.2714993 25.1794327, 55.271651 25.1793206, 55.2715502 25.1792089, 55.2713951 25.1793235, 55.2713689 25.1792944, 55.2712619 25.1793734, 55.2714591 25.1795919))",POINT (55.271460888560625 25.179392122828524),,1
Moon Tower,120,399899574,,yes,,,,"POLYGON ((55.2844197 25.1841736, 55.2844275 25.1842261, 55.2846928 25.184479, 55.2850322 25.1842105, 55.2849773 25.1841484, 55.2850123 25.1841163, 55.2848207 25.1839245, 55.2846948 25.1839233, 55.2844197 25.1841736))",POINT (55.28472686989945 25.18418178581053),,1
